day,month,date,county,state,county_state,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,unemp_rate_perc
29,2,2/29/20,Fentress,TN,Fentress TN,996,166466,250,6215,4.7
29,2,2/29/20,Franklin,TN,Franklin TN,3819,281888,917,15936,4.1
29,2,2/29/20,Gibson,TN,Gibson TN,4384,603022,940,23712,4.7
29,2,2/29/20,Giles,TN,Giles TN,2210,299667,516,11560,4.9
29,2,2/29/20,Grainger,TN,Grainger TN,1769,266629,380,9615,4.9
29,2,2/29/20,Greene,TN,Greene TN,5047,502801,1224,28716,5.3
29,2,2/29/20,Grundy,TN,Grundy TN,1044,146597,267,5565,4.7
29,2,2/29/20,Hamblen,TN,Hamblen TN,4639,300248,1088,25305,4.4
29,2,2/29/20,Hamilton,TN,Hamilton TN,27454,2106256,6271,141769,3.6
29,2,2/29/20,Hancock,TN,Hancock TN,309,117015,93,2128,6.7
29,2,2/29/20,Hardeman,TN,Hardeman TN,1438,294049,317,8658,5.6
29,2,2/29/20,Hardin,TN,Hardin TN,1989,193241,417,10300,5.4
29,2,2/29/20,Hawkins,TN,Hawkins TN,3493,451918,999,20994,4.8
29,2,2/29/20,Haywood,TN,Haywood TN,1093,190702,264,5720,5.1
29,2,2/29/20,Henderson,TN,Henderson TN,2505,258351,513,12415,5.1
29,2,2/29/20,Henry,TN,Henry TN,2436,294389,664,14872,5.4
29,2,2/29/20,Hickman,TN,Hickman TN,1798,239293,427,9272,3.4
29,2,2/29/20,Houston,TN,Houston TN,810,134759,157,3261,6.3
29,2,2/29/20,Humphreys,TN,Humphreys TN,1613,276766,328,10208,4.8
29,2,2/29/20,Jackson,TN,Jackson TN,882,191843,233,4886,5.6
29,2,2/29/20,Jefferson,TN,Jefferson TN,4650,486345,1068,18950,4.8
29,2,2/29/20,Johnson,TN,Johnson TN,1032,141204,400,6442,4.4
29,2,2/29/20,Knox,TN,Knox TN,37940,1929777,8215,158597,3.2
29,2,2/29/20,Lake,TN,Lake TN,437,110680,120,3166,6.5
29,2,2/29/20,Lauderdale,TN,Lauderdale TN,1770,290617,384,14590,5.7
29,2,2/29/20,Lawrence,TN,Lawrence TN,3602,330414,694,18046,4.3
29,2,2/29/20,Lewis,TN,Lewis TN,977,76192,201,3857,4.1
29,2,2/29/20,Lincoln,TN,Lincoln TN,3255,317891,619,15601,7.2
29,2,2/29/20,Loudon,TN,Loudon TN,4753,388848,1123,20292,3.8
29,2,2/29/20,Macon,TN,Macon TN,1833,159349,434,7813,3.4
29,2,2/29/20,Madison,TN,Madison TN,7381,510446,1747,36570,3.8
29,2,2/29/20,Marion,TN,Marion TN,2686,265711,616,10699,4.8
29,2,2/29/20,Marshall,TN,Marshall TN,2881,245125,637,10221,3.9
29,2,2/29/20,Maury,TN,Maury TN,8210,480761,1877,30135,3.2
29,2,2/29/20,McMinn,TN,McMinn TN,3933,410655,943,18404,4.2
29,2,2/29/20,McNairy,TN,McNairy TN,2127,296091,439,12658,6.1
29,2,2/29/20,Meigs,TN,Meigs TN,1079,113429,221,3644,5.1
29,2,2/29/20,Monroe,TN,Monroe TN,3202,368340,744,17066,4.2
29,2,2/29/20,Montgomery,TN,Montgomery TN,16330,732615,4199,53349,4.1
29,2,2/29/20,Moore,TN,Moore TN,583,65330,95,2344,3.3
29,2,2/29/20,Morgan,TN,Morgan TN,1277,251720,351,8581,4.9
29,2,2/29/20,Obion,TN,Obion TN,2455,373003,578,16727,5.2
29,2,2/29/20,Overton,TN,Overton TN,1696,249889,382,7253,4.7
29,2,2/29/20,Perry,TN,Perry TN,595,136138,107,4264,5.9
29,2,2/29/20,Pickett,TN,Pickett TN,322,100111,83,2258,5.3
29,2,2/29/20,Polk,TN,Polk TN,1208,210604,321,7655,4.5
29,2,2/29/20,Putnam,TN,Putnam TN,6406,367482,1408,22273,3.9
29,2,2/29/20,Rhea,TN,Rhea TN,2614,219381,539,11728,5.9
29,2,2/29/20,Roane,TN,Roane TN,4284,533543,953,28819,4.7
29,2,2/29/20,Robertson,TN,Robertson TN,6104,375854,1276,23417,3.1
29,2,2/29/20,Rutherford,TN,Rutherford TN,28693,1049842,6372,82125,2.8
29,2,2/29/20,Scott,TN,Scott TN,1272,172110,372,8143,5.1
29,2,2/29/20,Sequatchie,TN,Sequatchie TN,1308,104567,322,5202,4.7
29,2,2/29/20,Sevier,TN,Sevier TN,8364,457475,2013,24987,6.2
29,2,2/29/20,Shelby,TN,Shelby TN,60509,4673722,14614,321348,4.4
29,2,2/29/20,Smith,TN,Smith TN,1796,135646,450,7688,3.4
29,2,2/29/20,Stewart,TN,Stewart TN,1035,265426,248,5392,5.2
29,2,2/29/20,Sullivan,TN,Sullivan TN,11382,846806,3008,67497,4.2
29,2,2/29/20,Sumner,TN,Sumner TN,16223,931384,3558,63869,3
29,2,2/29/20,Tipton,TN,Tipton TN,6039,420062,1172,22678,4.4
29,2,2/29/20,Trousdale,TN,Trousdale TN,668,94203,163,3019,3.3
29,2,2/29/20,Unicoi,TN,Unicoi TN,1050,168531,320,7560,6.4
29,2,2/29/20,Union,TN,Union TN,1604,279647,359,10655,4.3
29,2,2/29/20,Van Buren,TN,Van Buren TN,416,70835,129,1996,5.3
29,2,2/29/20,Warren,TN,Warren TN,2858,238136,674,13837,4.6
29,2,2/29/20,Washington,TN,Washington TN,8963,592574,2373,45861,4
29,2,2/29/20,Wayne,TN,Wayne TN,920,251038,223,7752,5.6
29,2,2/29/20,Weakley,TN,Weakley TN,2487,554565,515,13646,3.9
29,2,2/29/20,White,TN,White TN,1919,176451,487,8510,4.2
29,2,2/29/20,Williamson,TN,Williamson TN,20105,772959,3705,61051,2.6
29,2,2/29/20,Wilson,TN,Wilson TN,12782,626037,2878,43063,3
29,2,2/29/20,Anderson,TX,Anderson TX,3919,708747,872,21174,2.9
29,2,2/29/20,Andrews,TX,Andrews TX,1644,282808,326,6574,2.4
29,2,2/29/20,Angelina,TX,Angelina TX,6739,444468,1377,31382,4.2
29,2,2/29/20,Aransas,TX,Aransas TX,2663,278060,686,8707,4.4
29,2,2/29/20,Archer,TX,Archer TX,1046,193239,222,6436,3
29,2,2/29/20,Armstrong,TX,Armstrong TX,162,107331,39,2373,3.1
29,2,2/29/20,Atascosa,TX,Atascosa TX,3986,405272,785,13144,3.7
29,2,2/29/20,Austin,TX,Austin TX,2641,373581,569,13256,3.6
29,2,2/29/20,Bailey,TX,Bailey TX,469,95490,95,2820,3.7
29,2,2/29/20,Bandera,TX,Bandera TX,1979,236995,536,6790,3.2
29,2,2/29/20,Bastrop,TX,Bastrop TX,6550,654806,1508,20988,2.9
29,2,2/29/20,Baylor,TX,Baylor TX,302,26774,42,2664,2.6
29,2,2/29/20,Bee,TX,Bee TX,1829,330845,395,9807,4.8
29,2,2/29/20,Bell,TX,Bell TX,27358,1334009,7173,108678,3.8
29,2,2/29/20,Bexar,TX,Bexar TX,133058,8187612,31847,637130,3.1
29,2,2/29/20,Blanco,TX,Blanco TX,1162,214319,306,3653,2.4
29,2,2/29/20,Borden,TX,Borden TX,44,56438,12,416,2.3
29,2,2/29/20,Bosque,TX,Bosque TX,1600,348961,372,9032,3.6
29,2,2/29/20,Bowie,TX,Bowie TX,8340,666802,1730,45087,4.2
29,2,2/29/20,Brazoria,TX,Brazoria TX,30901,1867957,6321,106598,4.3
29,2,2/29/20,Brazos,TX,Brazos TX,18858,740724,3528,61272,2.6
29,2,2/29/20,Brewster,TX,Brewster TX,615,228496,137,3269,2.9
29,2,2/29/20,Briscoe,TX,Briscoe TX,108,42808,27,462,3.9
29,2,2/29/20,Brooks,TX,Brooks TX,495,87367,93,2575,5.4
29,2,2/29/20,Brown,TX,Brown TX,3728,273411,836,21061,3.9
29,2,2/29/20,Burleson,TX,Burleson TX,1345,279758,310,7341,3.5
29,2,2/29/20,Burnet,TX,Burnet TX,4168,394640,1018,16754,2.8
29,2,2/29/20,Caldwell,TX,Caldwell TX,2763,345571,663,12607,3.2
29,2,2/29/20,Calhoun,TX,Calhoun TX,1932,208537,387,6854,3.3
29,2,2/29/20,Callahan,TX,Callahan TX,1411,252301,293,6112,3.1
29,2,2/29/20,Cameron,TX,Cameron TX,26927,1412664,5727,145892,5.8
29,2,2/29/20,Camp,TX,Camp TX,868,146434,184,6008,4.4
29,2,2/29/20,Carson,TX,Carson TX,769,190134,154,3725,2.9
29,2,2/29/20,Cass,TX,Cass TX,2671,572249,491,19734,4.4
29,2,2/29/20,Castro,TX,Castro TX,457,254876,99,2695,2.8
29,2,2/29/20,Chambers,TX,Chambers TX,4976,347614,921,10868,4.6
29,2,2/29/20,Cherokee,TX,Cherokee TX,3768,555339,745,21939,4.1
29,2,2/29/20,Childress,TX,Childress TX,638,29165,156,3692,3
29,2,2/29/20,Clay,TX,Clay TX,1178,293255,274,7474,3
29,2,2/29/20,Cochran,TX,Cochran TX,223,102117,46,2196,3.8
29,2,2/29/20,Coke,TX,Coke TX,291,147931,102,2461,2.9
29,2,2/29/20,Coleman,TX,Coleman TX,791,162354,181,5084,4.6
29,2,2/29/20,Collin,TX,Collin TX,85922,3742857,17472,368459,3
29,2,2/29/20,Collingsworth,TX,Collingsworth TX,189,97390,26,1083,3.5
29,2,2/29/20,Colorado,TX,Colorado TX,1760,312655,398,10223,3.4
29,2,2/29/20,Comal,TX,Comal TX,14298,777898,3168,43123,3
29,2,2/29/20,Comanche,TX,Comanche TX,1250,208961,235,9333,3.6
29,2,2/29/20,Concho,TX,Concho TX,195,130419,37,1258,2.8
29,2,2/29/20,Cooke,TX,Cooke TX,3726,315828,758,18768,3.1
29,2,2/29/20,Coryell,TX,Coryell TX,5899,532753,1430,28778,3.9
29,2,2/29/20,Cottle,TX,Cottle TX,141,21464,46,1623,4.8
29,2,2/29/20,Crane,TX,Crane TX,427,246734,74,2397,4.9
29,2,2/29/20,Crockett,TX,Crockett TX,295,216604,53,1839,4.3
29,2,2/29/20,Crosby,TX,Crosby TX,433,250418,116,2385,3.6
29,2,2/29/20,Culberson,TX,Culberson TX,247,87853,46,1498,3.3
29,2,2/29/20,Dallam,TX,Dallam TX,485,75855,100,2536,2.1
29,2,2/29/20,Dallas,TX,Dallas TX,141987,14659199,33511,980039,3.3
29,2,2/29/20,Dawson,TX,Dawson TX,832,180386,186,7691,4.3
29,2,2/29/20,De Witt,TX,De Witt TX,1663,334401,332,7008,2.6
29,2,2/29/20,Deaf Smith,TX,Deaf Smith TX,1177,252801,280,5740,2.8
29,2,2/29/20,Delta,TX,Delta TX,471,114922,99,2886,3.6
29,2,2/29/20,Denton,TX,Denton TX,76887,3151530,15639,278955,2.9
29,2,2/29/20,Dickens,TX,Dickens TX,158,127790,61,1972,4.2
29,2,2/29/20,Dimmit,TX,Dimmit TX,683,233946,139,3425,2.8
29,2,2/29/20,Donley,TX,Donley TX,391,73613,77,1784,3.3
29,2,2/29/20,Duval,TX,Duval TX,724,236928,138,4309,5.2
29,2,2/29/20,Eastland,TX,Eastland TX,1820,346510,422,10241,3.5
29,2,2/29/20,Ector,TX,Ector TX,12483,732759,2593,62570,3.3
29,2,2/29/20,Edwards,TX,Edwards TX,122,99458,31,420,2.1
29,2,2/29/20,El Paso,TX,El Paso TX,37341,3584124,9445,315266,3.8
29,2,2/29/20,Ellis,TX,Ellis TX,17500,1102632,3380,66902,3
29,2,2/29/20,Erath,TX,Erath TX,4333,404970,716,14815,3.3
29,2,2/29/20,Falls,TX,Falls TX,1119,201565,300,6395,3.5
29,2,2/29/20,Fannin,TX,Fannin TX,3258,610727,679,17499,2.7
29,2,2/29/20,Fayette,TX,Fayette TX,2102,506137,459,13770,2.7
29,2,2/29/20,Fisher,TX,Fisher TX,295,208832,62,2610,2.8
29,2,2/29/20,Floyd,TX,Floyd TX,440,153136,87,4004,5.2
29,2,2/29/20,Foard,TX,Foard TX,121,13966,34,524,2.9
29,2,2/29/20,Fort Bend,TX,Fort Bend TX,57617,1810884,12536,146978,3.5
29,2,2/29/20,Franklin,TX,Franklin TX,1020,125540,243,5193,3.4
29,2,2/29/20,Freestone,TX,Freestone TX,1837,307029,346,8188,5.1
29,2,2/29/20,Frio,TX,Frio TX,1130,213593,236,5414,2.8
29,2,2/29/20,Gaines,TX,Gaines TX,2108,254891,492,6866,2.6
29,2,2/29/20,Galveston,TX,Galveston TX,30150,1539885,6542,116878,4
29,2,2/29/20,Garza,TX,Garza TX,333,57395,91,2997,3.1
29,2,2/29/20,Gillespie,TX,Gillespie TX,2203,189310,517,9219,2.6
29,2,2/29/20,Glasscock,TX,Glasscock TX,260,114144,45,465,2.1
29,2,2/29/20,Goliad,TX,Goliad TX,656,172881,165,2440,3.8
29,2,2/29/20,Gonzales,TX,Gonzales TX,1580,262394,247,8920,2.9
29,2,2/29/20,Gray,TX,Gray TX,2114,197457,480,14416,4
29,2,2/29/20,Grayson,TX,Grayson TX,12317,1028371,2691,59902,3.2
29,2,2/29/20,Gregg,TX,Gregg TX,10615,689784,2211,59696,4
29,2,2/29/20,Grimes,TX,Grimes TX,2186,362968,477,10976,4.1
29,2,2/29/20,Guadalupe,TX,Guadalupe TX,14244,651855,3221,47239,2.9
29,2,2/29/20,Hale,TX,Hale TX,2073,332787,513,17169,4.5
29,2,2/29/20,Hall,TX,Hall TX,223,51925,58,1218,4.6
29,2,2/29/20,Hamilton,TX,Hamilton TX,707,134681,188,4809,3.3
29,2,2/29/20,Hansford,TX,Hansford TX,517,412768,113,2352,2.2
29,2,2/29/20,Hardeman,TX,Hardeman TX,392,117212,78,3662,2.9
29,2,2/29/20,Hardin,TX,Hardin TX,6161,570404,1260,24631,4.5
29,2,2/29/20,Harris,TX,Harris TX,289417,16890700,66406,1294860,3.9
29,2,2/29/20,Harrison,TX,Harrison TX,6741,625516,1243,31667,4.2
29,2,2/29/20,Hartley,TX,Hartley TX,374,32379,69,2763,1.8
29,2,2/29/20,Haskell,TX,Haskell TX,443,157235,92,1922,3.3
29,2,2/29/20,Hays,TX,Hays TX,17573,900223,3669,44552,2.7
29,2,2/29/20,Hemphill,TX,Hemphill TX,517,43368,109,3072,3.3
29,2,2/29/20,Henderson,TX,Henderson TX,7523,735135,1654,32589,3.6
29,2,2/29/20,Hidalgo,TX,Hidalgo TX,53888,2327752,11291,222149,6.7
29,2,2/29/20,Hill,TX,Hill TX,3419,527133,752,13646,3.4
29,2,2/29/20,Hockley,TX,Hockley TX,2068,378524,419,9594,3.1
29,2,2/29/20,Hood,TX,Hood TX,5497,276534,1263,20822,3.5
29,2,2/29/20,Hopkins,TX,Hopkins TX,3427,324359,686,17993,3.2
29,2,2/29/20,Houston,TX,Houston TX,1477,487811,344,11922,3.3
29,2,2/29/20,Howard,TX,Howard TX,3015,351098,605,11612,3.2
29,2,2/29/20,Hudspeth,TX,Hudspeth TX,168,84279,76,1259,4.2
29,2,2/29/20,Hunt,TX,Hunt TX,9538,902599,1877,40287,3.5
29,2,2/29/20,Hutchinson,TX,Hutchinson TX,2418,259253,534,13535,4.7
29,2,2/29/20,Irion,TX,Irion TX,169,66951,32,1290,2.5
29,2,2/29/20,Jack,TX,Jack TX,767,157072,170,4222,4.3
29,2,2/29/20,Jackson,TX,Jackson TX,1639,237926,342,6152,3.2
29,2,2/29/20,Jasper,TX,Jasper TX,2870,403241,588,14573,6.6
29,2,2/29/20,Jeff Davis,TX,Jeff Davis TX,106,128637,41,1142,3.2
29,2,2/29/20,Jefferson,TX,Jefferson TX,18155,1759231,4059,91579,5.8
29,2,2/29/20,Jim Hogg,TX,Jim Hogg TX,321,147858,71,1772,4.7
29,2,2/29/20,Jim Wells,TX,Jim Wells TX,2970,328726,653,16272,5.2
29,2,2/29/20,Johnson,TX,Johnson TX,17431,1053194,3541,67394,3.3
29,2,2/29/20,Jones,TX,Jones TX,1544,294331,326,8790,4
29,2,2/29/20,Karnes,TX,Karnes TX,1217,279451,240,2986,2.5
29,2,2/29/20,Kaufman,TX,Kaufman TX,13267,883272,2429,38907,3.3
29,2,2/29/20,Kendall,TX,Kendall TX,4040,355797,790,14658,2.8
29,2,2/29/20,Kenedy,TX,Kenedy TX,35,30554,5,240,3.4
29,2,2/29/20,Kent,TX,Kent TX,68,26805,24,558,3.1
29,2,2/29/20,Kerr,TX,Kerr TX,4105,271994,1114,18554,3.2
29,2,2/29/20,Kimble,TX,Kimble TX,357,125089,93,2476,3.3
29,2,2/29/20,King,TX,King TX,21,59666,1,136,2.5
29,2,2/29/20,Kinney,TX,Kinney TX,176,80267,42,1622,4.4
29,2,2/29/20,Kleberg,TX,Kleberg TX,2676,179375,566,11783,4.5
29,2,2/29/20,Knox,TX,Knox TX,370,115122,83,1277,3.6
29,2,2/29/20,La Salle,TX,La Salle TX,545,152485,99,2094,3.1
29,2,2/29/20,Lamar,TX,Lamar TX,4391,355229,896,23803,3.3
29,2,2/29/20,Lamb,TX,Lamb TX,997,286536,235,6809,3.8
29,2,2/29/20,Lampasas,TX,Lampasas TX,1875,228891,454,10555,3.3
29,2,2/29/20,Lavaca,TX,Lavaca TX,1759,366047,329,10836,2.9
29,2,2/29/20,Lee,TX,Lee TX,1403,267894,311,7267,2.7
29,2,2/29/20,Leon,TX,Leon TX,1498,384044,324,7109,4.7
29,2,2/29/20,Liberty,TX,Liberty TX,7521,867687,1497,31031,5.5
29,2,2/29/20,Limestone,TX,Limestone TX,1855,313650,406,10855,4.1
29,2,2/29/20,Lipscomb,TX,Lipscomb TX,278,77881,73,775,2.7
29,2,2/29/20,Live Oak,TX,Live Oak TX,1215,286454,235,3080,3.3
29,2,2/29/20,Llano,TX,Llano TX,1779,254621,511,8250,3.4
29,2,2/29/20,Loving,TX,Loving TX,169,96781,21,0,0.6
29,2,2/29/20,Lubbock,TX,Lubbock TX,25862,1346578,5376,119033,2.8
29,2,2/29/20,Lynn,TX,Lynn TX,477,101174,104,2434,3.6
29,2,2/29/20,Madison,TX,Madison TX,1003,188700,211,6928,4
29,2,2/29/20,Marion,TX,Marion TX,825,188522,189,5504,4.7
29,2,2/29/20,Martin,TX,Martin TX,713,120650,142,1215,2.9
29,2,2/29/20,Mason,TX,Mason TX,380,139975,92,2448,3.4
29,2,2/29/20,Matagorda,TX,Matagorda TX,2904,494831,604,15758,5.8
29,2,2/29/20,Maverick,TX,Maverick TX,3142,119493,638,19312,9.6
29,2,2/29/20,McCulloch,TX,McCulloch TX,853,119673,194,4856,4.6
29,2,2/29/20,McLennan,TX,McLennan TX,20470,1687395,4551,90989,3.3
29,2,2/29/20,McMullen,TX,McMullen TX,138,53533,29,213,1.5
29,2,2/29/20,Medina,TX,Medina TX,4627,417112,986,13822,3.3
29,2,2/29/20,Menard,TX,Menard TX,121,61878,35,1332,3.4
29,2,2/29/20,Midland,TX,Midland TX,14165,648704,2859,53492,2.3
29,2,2/29/20,Milam,TX,Milam TX,1961,390287,451,13175,4.5
29,2,2/29/20,Mills,TX,Mills TX,401,115841,90,4306,3
29,2,2/29/20,Mitchell,TX,Mitchell TX,675,152672,134,2556,3.3
29,2,2/29/20,Montague,TX,Montague TX,1999,438722,400,13971,3.2
29,2,2/29/20,Montgomery,TX,Montgomery TX,57168,1936151,11891,130922,3.5
29,2,2/29/20,Moore,TX,Moore TX,1471,234355,366,7942,2.5
29,2,2/29/20,Morris,TX,Morris TX,1167,286771,245,9554,5.5
29,2,2/29/20,Motley,TX,Motley TX,110,19720,37,1501,3.6
29,2,2/29/20,Nacogdoches,TX,Nacogdoches TX,5167,435860,990,22538,3.8
29,2,2/29/20,Navarro,TX,Navarro TX,3618,650161,834,19878,3.4
29,2,2/29/20,Newton,TX,Newton TX,962,320204,206,9124,6.3
29,2,2/29/20,Nolan,TX,Nolan TX,1302,378356,291,8941,3
29,2,2/29/20,Nueces,TX,Nueces TX,25757,1644741,5871,123698,4.2
29,2,2/29/20,Ochiltree,TX,Ochiltree TX,832,79108,177,5474,3.4
29,2,2/29/20,Oldham,TX,Oldham TX,249,85383,53,1090,3.1
29,2,2/29/20,Orange,TX,Orange TX,8624,653870,1775,37496,5
29,2,2/29/20,Palo Pinto,TX,Palo Pinto TX,2817,307852,606,13277,3.1
29,2,2/29/20,Panola,TX,Panola TX,2463,382889,414,12696,4.5
29,2,2/29/20,Parker,TX,Parker TX,15749,744786,3047,37843,3.1
29,2,2/29/20,Parmer,TX,Parmer TX,657,229869,151,4571,2.4
29,2,2/29/20,Pecos,TX,Pecos TX,1079,445940,228,4507,3.7
29,2,2/29/20,Polk,TX,Polk TX,3823,480527,900,17211,5
29,2,2/29/20,Potter,TX,Potter TX,7995,587219,1882,48653,2.7
29,2,2/29/20,Presidio,TX,Presidio TX,234,79717,73,2809,8.4
29,2,2/29/20,Rains,TX,Rains TX,1090,93158,252,3231,2.9
29,2,2/29/20,Randall,TX,Randall TX,12870,693796,2674,63941,2.5
29,2,2/29/20,Reagan,TX,Reagan TX,335,322266,67,694,2.8
29,2,2/29/20,Real,TX,Real TX,282,19317,88,1305,4.8
29,2,2/29/20,Red River,TX,Red River TX,1042,357798,231,9802,4.7
29,2,2/29/20,Reeves,TX,Reeves TX,1807,276383,288,4411,2
29,2,2/29/20,Refugio,TX,Refugio TX,551,276059,105,3026,3.7
29,2,2/29/20,Roberts,TX,Roberts TX,131,33698,33,797,2.6
29,2,2/29/20,Robertson,TX,Robertson TX,1240,365468,277,7534,3.6
29,2,2/29/20,Rockwall,TX,Rockwall TX,10572,271846,1970,24233,3
29,2,2/29/20,Runnels,TX,Runnels TX,835,301611,194,6370,3.2
29,2,2/29/20,Rusk,TX,Rusk TX,4409,634033,874,27388,4
29,2,2/29/20,Sabine,TX,Sabine TX,834,186826,193,5089,7
29,2,2/29/20,San Augustine,TX,San Augustine TX,566,179201,113,5161,5
29,2,2/29/20,San Jacinto,TX,San Jacinto TX,2557,340162,579,9490,4.7
29,2,2/29/20,San Patricio,TX,San Patricio TX,6093,635077,1267,22974,5.5
29,2,2/29/20,San Saba,TX,San Saba TX,502,119147,115,2914,3.5
29,2,2/29/20,Schleicher,TX,Schleicher TX,188,145988,39,1126,3
29,2,2/29/20,Scurry,TX,Scurry TX,1252,123521,321,7713,3.8
29,2,2/29/20,Shackelford,TX,Shackelford TX,416,128681,113,2201,2.5
29,2,2/29/20,Shelby,TX,Shelby TX,1968,359578,399,12840,4.3
29,2,2/29/20,Sherman,TX,Sherman TX,208,74843,50,981,2.4
29,2,2/29/20,Smith,TX,Smith TX,17805,1113489,3792,80623,3.5
29,2,2/29/20,Somervell,TX,Somervell TX,1106,115094,205,3940,3.7
29,2,2/29/20,Starr,TX,Starr TX,3899,455764,738,25085,12.9
29,2,2/29/20,Stephens,TX,Stephens TX,729,65655,161,5426,3.3
29,2,2/29/20,Sterling,TX,Sterling TX,130,64451,30,614,3.3
29,2,2/29/20,Stonewall,TX,Stonewall TX,148,24843,37,848,3.3
29,2,2/29/20,Sutton,TX,Sutton TX,297,24508,53,2168,3.9
29,2,2/29/20,Swisher,TX,Swisher TX,559,148924,112,4965,3.8
29,2,2/29/20,Tarrant,TX,Tarrant TX,151650,8795701,33658,789583,3.2
29,2,2/29/20,Taylor,TX,Taylor TX,11736,739105,2570,67781,2.9
29,2,2/29/20,Terrell,TX,Terrell TX,54,667,15,918,3.8
29,2,2/29/20,Terry,TX,Terry TX,733,274520,141,7173,3.5
29,2,2/29/20,Throckmorton,TX,Throckmorton TX,162,64375,35,1166,3.7
29,2,2/29/20,Titus,TX,Titus TX,2518,217709,497,12318,4.2
29,2,2/29/20,Tom Green,TX,Tom Green TX,9957,630331,2163,53770,3
29,2,2/29/20,Travis,TX,Travis TX,67663,4479070,15643,315615,2.6
29,2,2/29/20,Trinity,TX,Trinity TX,1263,387211,318,7699,5.1
29,2,2/29/20,Tyler,TX,Tyler TX,1645,382410,330,10407,5.9
29,2,2/29/20,Upshur,TX,Upshur TX,4114,495236,827,17871,4.2
29,2,2/29/20,Upton,TX,Upton TX,481,196101,99,953,3.3
29,2,2/29/20,Uvalde,TX,Uvalde TX,1724,195299,392,7004,3.6
29,2,2/29/20,Val Verde,TX,Val Verde TX,2237,287662,530,13911,4
29,2,2/29/20,Van Zandt,TX,Van Zandt TX,5789,631186,1193,24801,3.5
29,2,2/29/20,Victoria,TX,Victoria TX,8065,485773,1603,33673,3.8
29,2,2/29/20,Walker,TX,Walker TX,5278,584773,1079,19173,3.8
29,2,2/29/20,Waller,TX,Waller TX,4521,362170,922,10606,3.8
29,2,2/29/20,Ward,TX,Ward TX,1550,334751,305,4301,2.6
29,2,2/29/20,Washington,TX,Washington TX,2825,341245,590,13778,3.3
29,2,2/29/20,Webb,TX,Webb TX,19655,853931,3617,102961,3.9
29,2,2/29/20,Wharton,TX,Wharton TX,3457,442377,617,17944,3.6
29,2,2/29/20,Wheeler,TX,Wheeler TX,577,56980,108,2810,3.2
29,2,2/29/20,Wichita,TX,Wichita TX,10868,755117,2539,56487,3.2
29,2,2/29/20,Wilbarger,TX,Wilbarger TX,1046,156542,257,8000,4
29,2,2/29/20,Willacy,TX,Willacy TX,1102,314869,237,9155,8.2
29,2,2/29/20,Williamson,TX,Williamson TX,44742,2103298,10205,176658,2.8
29,2,2/29/20,Wilson,TX,Wilson TX,4558,518548,934,18280,3
29,2,2/29/20,Winkler,TX,Winkler TX,968,398191,168,2585,3.3
29,2,2/29/20,Wise,TX,Wise TX,6895,621807,1313,23981,3.4
29,2,2/29/20,Wood,TX,Wood TX,4266,489938,1029,18257,4.1
29,2,2/29/20,Yoakum,TX,Yoakum TX,571,231865,80,3398,3.5
29,2,2/29/20,Young,TX,Young TX,1786,146813,408,9363,3
29,2,2/29/20,Zapata,TX,Zapata TX,988,163179,205,5896,6.2
29,2,2/29/20,Zavala,TX,Zavala TX,594,201662,139,3478,9
29,2,2/29/20,Beaver,UT,Beaver UT,366,250469,78,3549,3
29,2,2/29/20,Box Elder,UT,Box Elder UT,3230,709939,848,26561,2.9
29,2,2/29/20,Cache,UT,Cache UT,6831,1491088,1713,45965,2.3
29,2,2/29/20,Carbon,UT,Carbon UT,1183,151867,354,7972,4.3
29,2,2/29/20,Daggett,UT,Daggett UT,31,54918,6,750,4.6
29,2,2/29/20,Davis,UT,Davis UT,19748,1093576,4774,117523,2.6
29,2,2/29/20,Duchesne,UT,Duchesne UT,1070,181195,323,7660,4.8
29,2,2/29/20,Emery,UT,Emery UT,620,223095,207,4213,5.4
29,2,2/29/20,Garfield,UT,Garfield UT,245,193030,98,1266,12.4
29,2,2/29/20,Grand,UT,Grand UT,364,22408,99,2796,8
29,2,2/29/20,Iron,UT,Iron UT,3281,332390,887,16472,3.1
29,2,2/29/20,Juab,UT,Juab UT,566,136935,140,4826,2.8
29,2,2/29/20,Kane,UT,Kane UT,516,152808,161,2982,3.8
29,2,2/29/20,Millard,UT,Millard UT,710,114423,193,7013,3.1
29,2,2/29/20,Morgan,UT,Morgan UT,589,104864,146,3343,2.6
29,2,2/29/20,Piute,UT,Piute UT,101,108355,32,910,6
29,2,2/29/20,Rich,UT,Rich UT,96,90297,27,749,5
29,2,2/29/20,Salt Lake,UT,Salt Lake UT,58965,4273511,15349,434095,2.7
29,2,2/29/20,San Juan,UT,San Juan UT,409,384274,161,4397,7.4
29,2,2/29/20,Sanpete,UT,Sanpete UT,1517,350159,373,10970,3.6
29,2,2/29/20,Sevier,UT,Sevier UT,1172,147635,286,11416,3.8
29,2,2/29/20,Summit,UT,Summit UT,2432,500835,520,18092,2.2
29,2,2/29/20,Tooele,UT,Tooele UT,4757,603484,1269,22083,2.9
29,2,2/29/20,Uintah,UT,Uintah UT,1873,156528,472,11680,5.6
29,2,2/29/20,Utah,UT,Utah UT,31234,3865836,7283,259970,2.5
29,2,2/29/20,Wasatch,UT,Wasatch UT,1521,143088,383,7452,2.7
